Nationality,Department,Program,2019,2019.1,2019.2,2020,2020.1,2020.2,2021,2021.1,2021.2,2022,2022.1,2022.2,Unnamed: 15,Unnamed: 16,Unnamed: 17
Czech,Management,,5,0,0,*,*,*,*,*,0,*,*,0,*,0,0
Czech,Management,,10,*,*,7,*,*,*,*,0,10,*,*,6,*,*
Czech,Mathematics,,*,*,0,*,0,0,0,0,0,*,0,0,*,0,0
Czech,Mathematics,,0,0,0,*,0,0,0,0,0,*,0,0,*,*,0
Czech,Media and Communications,,*,*,0,*,0,0,*,*,*,*,*,0,0,0,0
Czech,Methodology,,0,0,0,*,0,0,*,*,0,*,*,0,*,0,0
Czech,"Philosophy, Logic and Scientific Method",,5,*,0,9,*,0,*,0,0,5,0,0,*,*,0
Czech,"Philosophy, Logic and Scientific Method",,*,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Czech,Psychological and Behavio..,,0,0,0,*,*,0,*,0,0,*,0,0,*,0,0
Czech,Psychological and Behavio..,,*,*,0,*,*,*,5,*,0,*,0,0,*,*,*
Czech,School of Public Policy,,*,*,*,0,0,0,0,0,0,0,0,0,0,0,0
Czech,Social Policy,,*,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Czech,Social Policy,,*,*,*,*,*,0,*,*,*,*,*,0,*,*,0
Czech,Sociology,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Czech,Sociology,,*,*,0,*,*,0,*,0,0,0,0,0,*,*,*
Czech,Statistics,,*,0,0,*,0,0,*,*,*,*,0,0,*,0,0
Czech,Statistics,,0,0,0,*,*,0,*,0,0,*,0,0,*,0,0
Danish,Accounting,,*,*,0,*,0,0,*,*,0,*,0,0,*,0,0
Danish,Accounting,,*,0,0,0,0,0,*,*,*,*,0,0,0,0,0
Danish,Anthropology,,6,*,*,*,*,*,*,*,*,*,0,0,*,0,0
Danish,Anthropology,,0,0,0,*,0,0,0,0,0,*,0,0,*,*,*
Danish,Economic History,,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Danish,Economic History,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Danish,Economics,,14,0,0,9,*,*,6,0,0,6,0,0,6,0,0
Danish,Economics,,7,*,*,7,*,*,*,*,*,5,*,0,7,6,*
Danish,European Institute,,0,0,0,*,*,0,*,*,*,*,0,0,7,5,*
Danish,Finance,,0,0,0,5,*,*,*,*,*,6,0,0,*,0,0
Danish,Finance,,5,*,*,8,*,*,17,7,*,8,5,*,6,*,*
Danish,Gender Studies,,0,0,0,*,*,*,*,*,0,*,*,0,*,0,0
Danish,Geography and Environment,,*,*,0,*,*,0,*,0,0,*,0,0,*,0,0
Danish,Geography and Environment,,5,*,*,*,*,*,9,*,*,6,*,*,5,*,*
Danish,Government,,24,*,*,11,*,0,9,*,*,9,0,0,6,*,0
Danish,Government,,9,*,*,8,6,*,5,*,*,8,*,*,5,*,*
Danish,Health Policy,,*,*,*,*,*,*,0,0,0,0,0,0,0,0,0
Danish,International Development,,5,*,*,*,0,0,*,*,0,*,*,0,5,*,*
Danish,International History,,7,*,*,*,*,*,*,0,0,*,*,0,*,*,0
Danish,International History,,0,0,0,*,*,0,0,0,0,*,*,0,*,*,*
Danish,International Relations,,8,0,0,6,*,0,*,0,0,0,0,0,6,*,0
Danish,International Relations,,5,*,*,6,*,*,5,*,*,*,*,0,9,5,*
Danish,Language C..,,*,*,0,*,*,*,*,*,0,*,*,0,0,0,0
Danish,Law School,,5,*,0,7,*,0,13,0,0,7,*,*,*,0,0
Danish,Law School,,8,*,0,*,*,0,*,0,0,0,0,0,*,*,*
Danish,Management,,11,*,*,*,*,0,6,0,0,*,*,0,*,0,0
Danish,Management,,14,6,*,6,*,*,11,*,*,*,0,0,8,*,*
Danish,Mathematics,,*,*,0,5,*,*,*,0,0,*,0,0,*,0,0
Danish,Mathematics,,5,*,*,0,0,0,*,*,*,*,*,*,*,*,0
Danish,Media and Communications,,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
Danish,Methodology,,*,0,0,*,*,*,*,*,*,*,*,0,*,0,0
Danish,"Philosophy, Logic and Scientific Method",,14,*,*,16,*,*,7,0,0,6,*,0,*,0,0
Danish,"Philosophy, Logic and Scientific Method",,6,*,*,*,*,0,0,0,0,*,*,*,0,0,0
Danish,Psychological and Behavio..,,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Danish,Psychological and Behavio..,,6,*,*,*,*,*,5,*,*,8,5,*,*,*,*
Danish,School of Public Policy,,*,0,0,*,*,0,0,0,0,*,*,*,0,0,0
Danish,Social Policy,,*,*,0,*,0,0,*,0,0,0,0,0,*,*,0
Danish,Social Policy,,*,*,0,*,0,0,0,0,0,0,0,0,*,0,0
Danish,Sociology,,*,*,0,*,*,*,*,*,0,*,0,0,0,0,0
Danish,Sociology,,*,*,*,7,5,*,6,*,*,*,0,0,*,*,*
Danish,Statistics,,*,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Danish,Statistics,,*,*,*,*,0,0,0,0,0,*,0,0,*,*,*
Djibouti,Accounting,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Djibouti,"Philosophy, ..",,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Dominican,Accounting,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Dominican,Accounting,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Dominican,Anthropology,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Dominican,Economic Hi..,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Dominican,Economics,,0,0,0,*,0,0,0,0,0,*,0,0,*,0,0
Dominican,Economics,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Dominican,Finance,,*,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Dominican,Geography ..,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Dominican,Government,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Dominican,Government,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Dominican,International Development,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Dominican,International History,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Dominican,International History,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Dominican,International Development,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican,Law School,,0,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Dominican,Law School,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican,Management,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Dominican,Management,,*,*,*,0,0,0,0,0,0,*,*,0,*,0,0
Dominican,Media and Communications,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican,Methodology,,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Dominican,"Philosophy, .. School of Pu..",,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican,"Philosophy, .. School of Pu..",,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Dominican,Sociology,,0,0,0,0,0,0,*,0,0,*,*,*,0,0,0
Dominican,Statistics,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Dominican,Statistics,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Dominican,Accounting Economics,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Republic,Accounting Economics,,*,0,0,*,0,0,*,0,0,*,0,0,*,*,0
Republic,Finance,,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0
Republic,Gender Studies,,*,*,*,0,0,0,0,0,0,0,0,0,*,*,0
Republic,Geography ..,,0,0,0,0,0,0,*,0,0,*,*,0,*,*,0
Republic,Government,,*,*,0,*,*,0,0,0,0,0,0,0,0,0,0
Republic,Health Policy,,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Republic,International Development,,0,0,0,*,0,0,*,*,0,*,*,0,*,*,*
Republic,International Development,,0,0,*,0,0,0,0,0,0,0,0,0,0,0,0
Republic,International Relations,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Republic,International Relations,,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Republic,Law School,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Republic,Law School,,*,0,0,*,0,0,*,0,0,*,*,0,*,*,0
Republic,Management Management,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Dominican,Management Management,,0,0,0,*,*,0,*,*,*,0,0,0,*,*,0
Republic,Management Management,,,,,,,,,,,,,,,,
Republic,Media and Communications,,0,0,0,0,0,0,0,0,0,*,*,*,*,*,*
Republic,Methodology,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Republic,"Philosophy, .. Psychologic..",,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Republic,"Philosophy, .. Psychologic..",,0,0,0,*,*,*,*,0,0,0,0,0,*,0,0
Republic,School of Public Policy,,*,*,0,*,*,0,*,*,0,*,*,*,*,*,0
Republic,Social Policy,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Republic,Social Policy,,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Republic,Statistics,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Republic,Statistics,,*,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Dutch,Accounting,,11,0,0,11,*,*,9,0,0,8,*,0,*,0,0
Dutch,Accounting,,*,0,0,*,*,*,*,0,0,0,0,0,5,*,*
Dutch,Anthropology,,*,0,0,*,*,0,*,0,0,5,*,*,6,*,0
Dutch,Anthropology,,*,*,0,0,0,0,*,*,*,*,*,0,0,0,0
Dutch,Economic History,,5,0,0,5,*,*,*,*,*,*,0,0,*,*,*
Dutch,Economic History,,9,5,*,*,*,*,6,*,*,6,*,*,*,*,*
Dutch,Economics,,25,*,0,17,*,0,18,*,*,11,0,0,17,*,*
Dutch,Economics,,6,*,*,*,*,0,*,*,0,*,*,0,12,6,*
Dutch,European Institute,,10,7,5,10,*,*,14,8,7,10,6,*,15,11,9
Dutch,Finance,,*,*,0,*,0,0,*,0,0,*,0,0,*,*,0
Dutch,Finance,,12,*,*,11,*,0,14,5,5,12,*,*,12,7,*
Dutch,Gender Studies,,*,0,0,*,*,*,*,*,*,*,0,0,*,*,*
Dutch,Geography and Environment,,*,*,0,5,*,*,*,*,*,5,0,0,*,0,0
Dutch,Geography and Environment,,10,*,*,9,*,*,16,5,*,15,*,*,11,*,*
Dutch,Government,,19,*,0,14,*,0,15,*,0,20,*,*,14,5,0
Dutch,Government,,16,6,*,15,8,*,12,6,*,11,8,*,7,*,*
Dutch,Health Policy,,6,*,*,*,*,*,0,0,0,*,*,*,*,*,*
Dutch,International Development,,12,*,*,13,7,*,16,5,*,9,6,5,11,6,*
Dutch,International History,,7,*,0,*,*,0,7,*,*,5,*,0,7,*,*
Dutch,International History,,*,0,0,*,*,0,10,*,*,*,*,*,*,*,0
Dutch,International Relations,,7,0,0,5,0,0,6,0,0,5,*,*,10,*,0
Dutch,International Relations,,18,6,8,15,5,*,18,8,7,10,6,*,16,8,5
Dutch,Language C..,,*,0,0,*,0,0,0,0,0,*,*,*,*,*,0
Dutch,Law School,,10,*,*,19,*,*,14,5,*,12,*,*,14,5,*
Dutch,Law School,,9,*,*,9,*,*,14,6,*,9,*,*,7,*,*
Dutch,Management,,10,*,0,17,*,*,13,*,*,8,*,0,5,0,0
Dutch,Management,,11,*,*,23,10,*,15,*,*,10,5,*,20,8,6
Dutch,Mathematics,,5,*,*,*,*,*,6,0,0,*,*,*,*,0,0
Dutch,Mathematics,,*,*,*,*,*,*,6,*,*,*,*,0,10,*,*
Dutch,Media and Communications,,*,*,*,*,*,*,*,*,0,*,*,*,6,*,*
Dutch,Methodology,,*,*,*,*,*,0,*,0,0,*,*,0,6,*,*
Dutch,"Philosophy, Logic and Scientific Method",,14,*,*,8,*,*,5,0,0,7,*,*,10,*,0
Dutch,"Philosophy, Logic and Scientific Method",,9,*,*,8,6,*,*,*,0,*,*,*,*,*,*
Dutch,Psychological and Behavio..,,*,0,0,*,0,0,*,0,0,*,*,0,*,*,0
Dutch,Psychological and Behavio..,,8,*,*,18,7,6,11,6,*,5,*,*,*,*,*
Dutch,School of Public Policy,,0,0,0,*,*,*,*,0,0,*,*,*,7,*,*
Dutch,Social Policy,,*,*,*,*,*,*,*,0,0,*,0,0,*,0,0
Dutch,Social Policy,,*,*,*,*,*,*,5,*,0,*,0,0,6,*,*
Dutch,Sociology,,*,*,*,*,*,0,*,0,0,0,0,0,*,0,0
Dutch,Sociology,,8,*,*,6,0,0,10,5,*,6,*,*,9,5,*
Dutch,Statistics Statistics,,*,0,0,*,0,0,*,0,0,*,*,0,5,*,0
Dutch,Statistics Statistics,,8,*,*,7,*,0,7,*,*,10,5,7,6,*,*
Ecuadorean,Accounting Anthropology,,*,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Ecuadorean,Accounting Anthropology,,*,0,0,0,0,0,0,0,0,*,*,*,*,0,0
Ecuadorean,Economic Hi..,,*,*,*,0,0,0,0,0,0,0,0,0,*,*,*
Ecuadorean,Economics,,0,0,0,*,0,0,*,0,0,*,0,0,0,0,0
Ecuadorean,Economics,,*,*,0,0,0,0,*,0,0,0,0,0,0,0,0
Ecuadorean,European Institute,,*,0,0,*,*,*,*,*,0,*,*,*,0,0,0
Ecuadorean,Finance,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Ecuadorean,Finance,,*,0,0,0,0,0,5,*,*,*,0,0,*,0,0
Ecuadorean,Gender Studies,,*,0,0,*,*,*,*,*,0,*,*,0,*,*,0
Ecuadorean,Geography and Environment,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Ecuadorean,Geography and Environment,,8,5,*,9,*,*,*,*,0,*,0,0,*,*,*
Ecuadorean,Government,,*,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Ecuadorean,Government,,7,0,0,*,*,0,8,*,0,*,*,0,*,0,0
Ecuadorean,Health Policy,,*,*,0,*,0,0,0,0,0,0,0,0,*,*,0
Ecuadorean,International Development,,9,*,*,5,*,*,6,*,*,*,*,*,*,0,0
Ecuadorean,International Relations,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Ecuadorean,International Relations,,5,*,0,*,0,0,*,0,0,*,0,0,*,0,0
Ecuadorean,Language C..,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Ecuadorean,Law School,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Ecuadorean,Law School,,10,5,0,5,*,0,6,*,0,5,*,*,*,*,0
Ecuadorean,Management,,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Ecuadorean,Management,,*,0,0,5,*,*,*,*,*,*,*,*,*,*,0
Ecuadorean,Mathematics,,0,0,0,*,*,0,*,0,0,0,0,0,0,0,0
Ecuadorean,Mathematics,,*,*,0,*,*,0,*,0,0,0,0,0,0,0,0
Ecuadorean,Media and Communications,,*,*,*,*,*,0,*,0,0,0,0,0,*,*,*
Ecuadorean,Methodology,,*,0,0,*,*,0,*,0,0,*,0,0,*,*,0
Ecuadorean,"Philosophy, Logic and Scientific Method",,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Ecuadorean,"Philosophy, Logic and Scientific Method",,*,*,0,0,0,0,0,0,0,*,*,0,*,0,0
Ecuadorean,Psychological and Behavioural Sciences,,*,*,0,*,*,0,0,0,0,*,*,*,*,*,0
Ecuadorean,School of Public Policy,,*,*,*,*,*,*,*,*,0,*,*,*,*,*,*
Ecuadorean,Social Policy,,*,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Ecuadorean,Social Policy,,*,0,0,*,0,0,*,0,0,5,*,0,*,0,0
Ecuadorean,Sociology,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Ecuadorean,Sociology,,5,*,0,*,*,0,5,0,0,0,0,0,*,*,*
Ecuadorean,Statistics,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Ecuadorean,Statistics,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Egyptian,Accounting,,7,0,0,6,0,0,*,0,0,*,0,0,5,0,0
Egyptian,Accounting,,*,*,*,5,*,0,7,*,0,*,*,*,*,*,0
Egyptian,Anthropology,,0,0,0,*,0,0,*,*,0,*,0,0,*,0,0
Egyptian,Anthropology,,*,*,0,5,*,0,*,*,0,*,*,0,*,*,*
Egyptian,Economic History,,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Egyptian,Economic History,,*,0,0,*,*,0,*,0,0,*,*,0,*,*,0
Egyptian,Economics,,7,*,*,6,0,0,11,*,*,9,0,0,17,*,0
Egyptian,Economics,,*,*,0,5,*,0,*,0,0,8,*,0,0,0,0
Egyptian,European Institute,,*,0,0,*,0,0,*,*,0,*,*,*,*,*,*
Egyptian,Finance,,*,*,*,*,0,0,5,0,0,*,*,0,6,*,0
Egyptian,Finance,,14,*,*,23,5,*,9,*,0,7,*,0,10,*,*
Egyptian,Gender Studies,,*,*,0,*,*,0,7,*,*,*,*,*,*,0,0
Egyptian,Geography and Environment,,*,*,0,*,0,0,*,0,0,*,*,0,*,0,0
Egyptian,Geography and Environment,,7,*,0,6,5,0,*,*,0,10,*,*,9,*,*
Egyptian,Geography and Environment,,0,12,0,0,19,*,*,17,*,*,11,*,*,14,0
Egyptian,Geography and Environment,,0,8,*,*,13,*,0,10,*,*,7,*,0,8,*
Egyptian,Geography and Environment,,*,13,6,*,7,5,*,8,5,*,5,*,0,5,*
Egyptian,Geography and Environment,,*,14,5,*,10,6,0,19,5,0,19,*,0,8,*
Egyptian,Geography and Environment,,0,0,0,0,0,0,0,*,0,0,0,0,0,*,0
Egyptian,Geography and Environment,,0,*,*,*,0,0,0,*,0,0,0,0,*,0,0
Egyptian,Geography and Environment,,0,*,*,0,0,0,0,*,0,0,*,0,0,0,0
Egyptian,Geography and Environment,,0,5,*,0,14,*,0,14,6,*,8,0,0,8,*
Egyptian,Geography and Environment,,*,13,0,0,15,*,0,8,0,0,7,*,*,13,*
Egyptian,Geography and Environment,,0,8,5,*,7,*,*,9,5,*,8,*,*,5,*
Egyptian,Geography and Environment,,0,7,0,0,6,0,0,7,*,*,*,0,0,5,*
Egyptian,Geography and Environment,,*,13,*,*,10,*,0,12,*,*,20,6,*,15,*
Egyptian,Geography and Environment,,0,*,0,0,*,0,0,*,0,0,*,0,0,*,0
Egyptian,Geography and Environment,,0,*,0,0,*,*,0,0,0,0,*,0,0,*,0
Egyptian,Geography and Environment,,*,7,*,*,6,*,0,*,*,*,7,0,0,5,*
Egyptian,Geography and Environment,,0,*,*,0,*,0,0,*,*,0,*,0,0,*,0
Egyptian,Geography and Environment,,0,6,0,0,*,0,0,*,0,0,*,0,0,*,0
Egyptian,Geography and Environment,,0,*,0,0,*,0,0,*,0,0,*,*,0,*,0
Egyptian,Geography and Environment,,0,*,0,0,*,0,0,*,*,0,*,0,0,0,0
Egyptian,Geography and Environment,,0,*,0,0,*,0,0,6,*,*,6,0,0,*,0
Egyptian,Geography and Environment,,*,*,*,0,*,*,0,8,*,*,5,*,0,7,6
Egyptian,Geography and Environment,,0,*,0,0,*,0,0,0,0,0,0,0,0,*,0
Egyptian,Geography and Environment,,0,*,*,0,*,*,*,*,0,0,7,*,*,*,0
Egyptian,Geography and Environment,,0,6,*,0,12,*,0,13,5,*,8,*,*,6,*
Egyptian,Geography and Environment,,0,*,0,0,6,0,0,6,0,0,*,0,0,*,0
Egyptian,Geography and Environment,,0,14,0,0,*,*,*,*,*,0,*,*,*,*,0
El,Geography and Environment,,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0
Salvadorean,Geography and Environment,,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0
Salvadorean,Geography and Environment,,0,0,0,0,*,*,0,0,0,0,*,0,0,0,0
Salvadorean,Geography and Environment,,0,*,*,0,0,0,0,0,0,0,*,0,0,*,*
Salvadorean,Geography and Environment,,0,0,0,0,0,0,0,*,*,0,0,0,0,0,0
Salvadorean,Geography and Environment,,0,*,0,0,0,0,0,*,*,*,0,0,0,0,0
Salvadorean,Geography and Environment,,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0
Salvadorean,Geography and Environment,,0,0,0,0,0,0,0,0,0,0,*,0,0,*,0
Salvadorean,Geography and Environment,,0,*,*,0,*,*,0,*,*,0,*,0,0,*,*
Salvadorean,Geography and Environment,,0,*,0,0,*,0,0,0,0,0,0,0,0,0,0
Salvadorean,Geography and Environment,,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvadorean,Geography and Environment,,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0
Salvadorean,Geography and Environment,,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvadorean,Geography and Environment,,0,0,0,0,*,0,0,0,0,0,*,0,0,0,0
Salvadorean,Geography and Environment,,0,*,0,0,0,0,0,*,0,0,*,*,0,*,0
Salvadorean,Geography and Environment,,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0
Salvadorean,Geography and Environment,,*,0,0,0,0,0,0,*,*,*,0,0,0,*,*
Salvadorean,Geography and Environment,,0,*,0,0,0,0,0,*,*,0,*,0,0,0,0
Salvadorean,Geography and Environment,,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0
Salvadorean,Geography and Environment,,*,0,0,0,0,0,0,0,0,0,0,0,0,*,*
Salvadorean,Geography and Environment,,0,*,*,*,0,0,0,0,0,0,*,0,0,*,*
Salvadorean,Geography and Environment,,0,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Salvadorean,Geography and Environment,,0,0,0,0,*,*,*,0,0,0,0,0,0,*,*
Salvadorean,Geography and Environment,,0,*,*,0,*,0,0,0,0,0,*,*,*,0,0
Salvadorean,Geography and Environment,,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0
Salvadorean,Statistics,,*,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Eritrean,Accounting Anthropology,,*,0,0,*,0,0,*,0,0,0,0,0,*,*,*
Eritrean,Accounting Anthropology,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Eritrean,Economics,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Eritrean,Economics,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eritrean,European Institute,,*,0,0,0,0,0,0,0,0,0,0,0,*,*,*
Eritrean,Geography ..,,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Eritrean,Government,,0,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Eritrean,Government,,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Eritrean,Health Policy,,0,0,0,0,0,0,0,0,0,*,*,*,*,0,0
Eritrean,International Development,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Eritrean,Law School,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Eritrean,Law School,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Eritrean,Management School of Pu..,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Eritrean,Management School of Pu..,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Eritrean,Sociology,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Estonian,Accounting,,*,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Estonian,Anthropology,,*,0,0,0,0,0,0,0,0,*,*,0,0,0,0
Estonian,Economics,,*,*,*,*,0,0,*,0,0,*,0,0,*,0,0
Estonian,Economics,,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Estonian,European Institute,,0,0,0,*,*,*,*,0,0,0,0,0,0,0,0
Estonian,Finance,,0,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Estonian,Finance,,0,0,0,*,0,0,0,0,0,0,0,0,*,*,*
Estonian,Geography ..,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,0
Estonian,Government,,0,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Estonian,Government,,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0
Estonian,Health Policy,,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Estonian,International Development,,0,0,0,*,*,0,*,*,0,*,*,0,0,0,0
Estonian,International Development,,*,*,0,0,0,0,*,0,0,0,0,0,0,0,0
Estonian,International Relations,,*,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Estonian,International Relations,,*,*,0,0,0,0,*,0,0,0,0,0,*,*,0
Estonian,Language C..,,0,0,0,*,0,0,0,0,0,*,0,0,0,0,0
Estonian,Law School,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Estonian,Law School,,*,*,0,0,0,0,0,0,0,0,0,0,*,*,*
Estonian,Management,,*,0,0,*,0,0,*,0,0,0,0,0,*,0,0
Estonian,Management,,*,0,0,*,0,0,*,0,0,0,0,0,0,0,0
Estonian,Mathematics,,0,0,0,*,0,0,*,0,0,0,0,0,*,*,0
Estonian,Mathematics,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Estonian,Media and Communications,,0,0,0,*,*,*,0,0,0,0,0,0,0,0,0
Estonian,Methodology,,0,0,0,*,0,0,0,0,0,0,0,0,*,0,0
Estonian,"Philosophy, Logic and Scientific Method",,0,0,0,*,0,0,*,0,0,*,0,0,*,0,0
Estonian,"Philosophy, Logic and Scientific Method",,*,*,*,0,0,0,0,0,0,0,0,0,*,*,0
Estonian,Psychological and Behavio..,,0,0,0,*,*,0,*,*,*,0,0,0,0,0,0
Estonian,Psychological and Behavio..,,*,0,0,*,*,0,0,0,0,*,*,0,0,0,0
Estonian,School of Public Policy,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Estonian,Social Policy,,*,*,*,0,0,0,0,0,0,*,0,0,0,0,0
Estonian,Sociology,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Estonian,Sociology,,0,0,0,*,*,0,0,0,0,0,0,0,0,0,0
Estonian,Statistics,,*,*,*,0,0,0,*,*,*,0,0,0,0,0,0
Estonian,Statistics,,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0
Ethiopian,Accounting,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Ethiopian,Economic Hi..,,*,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopian,Economics,,0,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Ethiopian,Economics,,*,0,0,*,*,0,*,*,0,0,0,0,0,0,0
Ethiopian,European Institute,,0,0,0,0,0,0,0,0,0,*,*,*,*,*,0
Ethiopian,Finance,,*,0,0,0,0,0,*,0,0,*,0,0,0,0,0
Ethiopian,Gender Studies,,*,0,0,*,*,0,*,*,0,0,0,0,*,*,*
Ethiopian,Geography and Environment,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0
Ethiopian,Geography and Environment,,*,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Ethiopian,Government,,0,0,0,0,0,0,*,0,0,0,0,0,*,0,0
Ethiopian,Government,,*,0,0,*,0,0,*,0,0,*,0,0,*,*,0
Ethiopian,Health Policy,,6,*,*,*,*,*,*,*,*,8,6,0,6,5,0
Ethiopian,International Development,,8,*,*,5,*,0,*,*,0,*,*,0,6,*,0
Ethiopian,International Development,,0,0,0,*,0,0,*,0,0,*,0,0,*,*,0
Ethiopian,Law School,,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0
Ethiopian,Management,,*,0,0,0,0,0,0,0,0,*,*,0,*,*,0
Ethiopian,Mathematics,,*,*,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethiopian,Media and Communications,,0,0,0,*,0,0,0,0,0,*,0,0,*,*,0
Ethiopian,Methodology,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
Ethiopian,"Philosophy, Logic and Scientific Method",,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0
