Nationality,EU,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023
Brazilian, ,Accounting,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5
Brazilian, ,Anthropology,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0
Brazilian, ,Anthropology,PG Taught,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,5.0,2.5,2.5,2.5,2.5,0.0
Brazilian, ,Economic History,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Brazilian, ,Economic History,PG Taught,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,6.0,2.5,2.5
Brazilian, ,Economics,UG Degree,12.0,2.5,0.0,14.0,2.5,2.5,16.0,0.0,0.0,13.0,2.5,2.5,10.0,2.5,2.5
Brazilian, ,Economics,PG Taught,18.0,5.0,2.5,19.0,6.0,2.5,5.0,0.0,0.0,13.0,5.0,2.5,12.0,2.5,0.0
Brazilian, ,European Institute,PG Taught,6.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,5.0,2.5,2.5
Brazilian, ,Finance,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Brazilian, ,Finance,PG Taught,9.0,0.0,0.0,13.0,2.5,2.5,7.0,2.5,2.5,7.0,2.5,2.5,7.0,2.5,0.0
Brazilian, ,Gender Studies,PG Taught,16.0,6.0,2.5,16.0,7.0,2.5,8.0,2.5,0.0,18.0,7.0,2.5,9.0,6.0,2.5
Brazilian, ,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,6.0,2.5,0.0
Brazilian, ,Geography And Environment,PG Taught,9.0,2.5,0.0,8.0,2.5,2.5,19.0,2.5,2.5,23.0,6.0,2.5,18.0,5.0,2.5
Brazilian, ,Government,UG Degree,9.0,2.5,0.0,7.0,0.0,0.0,13.0,0.0,0.0,12.0,2.5,0.0,7.0,0.0,0.0
Brazilian, ,Government,PG Taught,22.0,8.0,2.5,17.0,7.0,2.5,23.0,9.0,2.5,17.0,9.0,2.5,17.0,6.0,2.5
Brazilian, ,Health Policy,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5
Brazilian, ,International Development,PG Taught,35.0,14.0,2.5,13.0,2.5,2.5,15.0,8.0,2.5,25.0,9.0,2.5,21.0,8.0,0.0
Brazilian, ,International History,UG Degree,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,5.0,2.5,2.5,2.5,2.5,2.5
Brazilian, ,International History,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0
Brazilian, ,International Relations,UG Degree,8.0,5.0,0.0,2.5,0.0,0.0,9.0,2.5,2.5,8.0,2.5,2.5,7.0,2.5,0.0
Brazilian, ,International Relations,PG Taught,15.0,2.5,2.5,13.0,2.5,2.5,10.0,5.0,2.5,6.0,2.5,2.5,8.0,2.5,2.5
Brazilian, ,Language Centre,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Brazilian, ,Law School,UG Degree,2.5,0.0,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,6.0,2.5,0.0
Brazilian, ,Law School,PG Taught,52.0,17.0,7.0,51.0,16.0,6.0,61.0,25.0,8.0,46.0,25.0,8.0,50.0,29.0,9.0
Brazilian, ,Management,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0
Brazilian, ,Management,PG Taught,18.0,7.0,2.5,18.0,6.0,2.5,11.0,8.0,2.5,18.0,10.0,2.5,8.0,2.5,2.5
Brazilian, ,Mathematics,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Brazilian, ,Mathematics,PG Taught,6.0,2.5,2.5,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Brazilian, ,Media And Communications,PG Taught,14.0,8.0,2.5,18.0,8.0,2.5,12.0,5.0,2.5,15.0,10.0,5.0,2.5,2.5,0.0
Brazilian, ,Methodology,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5
Brazilian, ,Philosophy Logic And Scientific Method,UG Degree,8.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0
Brazilian, ,Philosophy Logic And Scientific Method,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0
Brazilian, ,Psychological And Behavioural Science,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0
Brazilian, ,Psychological And Behavioural Science,PG Taught,9.0,2.5,2.5,17.0,7.0,2.5,11.0,2.5,2.5,6.0,2.5,0.0,7.0,2.5,2.5
Brazilian, ,School of Public Policy,PG Taught,12.0,6.0,2.5,19.0,10.0,2.5,19.0,15.0,2.5,15.0,8.0,2.5,27.0,15.0,2.5
Brazilian, ,Social Policy,UG Degree,2.5,0.0,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,8.0,2.5,0.0
Brazilian, ,Social Policy,PG Taught,15.0,5.0,2.5,10.0,2.5,2.5,19.0,7.0,2.5,16.0,7.0,2.5,2.5,2.5,0.0
Brazilian, ,Sociology,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazilian, ,Sociology,PG Taught,26.0,7.0,2.5,16.0,2.5,2.5,29.0,8.0,2.5,28.0,11.0,2.5,15.0,6.0,2.5
Brazilian, ,Statistics,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Brazilian, ,Statistics,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
British, ,Accounting,UG Degree,526.0,135.0,39.0,559.0,161.0,44.0,641.0,75.0,42.0,739.0,125.0,48.0,814.0,110.0,34.0
British, ,Accounting,PG Taught,81.0,28.0,16.0,69.0,30.0,13.0,71.0,32.0,20.0,44.0,20.0,7.0,54.0,17.0,8.0
British, ,Anthropology,UG Degree,270.0,121.0,36.0,280.0,128.0,34.0,305.0,102.0,32.0,345.0,125.0,37.0,326.0,114.0,40.0
British, ,Anthropology,PG Taught,32.0,17.0,8.0,52.0,31.0,11.0,45.0,39.0,14.0,41.0,28.0,12.0,44.0,29.0,17.0
British, ,Economic History,UG Degree,345.0,82.0,35.0,341.0,77.0,48.0,462.0,64.0,41.0,485.0,82.0,48.0,479.0,72.0,43.0
British, ,Economic History,PG Taught,54.0,26.0,13.0,68.0,34.0,24.0,73.0,48.0,29.0,77.0,42.0,35.0,63.0,25.0,19.0
British, ,Economics,PG Taught,129.0,49.0,20.0,135.0,55.0,18.0,131.0,55.0,20.0,114.0,49.0,13.0,98.0,38.0,13.0
British, ,European Institute,PG Taught,49.0,26.0,15.0,73.0,46.0,28.0,64.0,47.0,30.0,35.0,24.0,11.0,51.0,29.0,19.0
British, ,Finance,UG Degree,92.0,29.0,12.0,115.0,38.0,19.0,147.0,23.0,16.0,231.0,33.0,21.0,221.0,42.0,26.0
British, ,Finance,PG Taught,300.0,34.0,16.0,254.0,35.0,17.0,301.0,41.0,16.0,206.0,28.0,13.0,213.0,29.0,19.0
British, ,Gender Studies,PG Taught,99.0,42.0,28.0,109.0,59.0,44.0,115.0,61.0,40.0,115.0,62.0,32.0,108.0,65.0,38.0
British, ,Geography And Environment,UG Degree,321.0,191.0,39.0,406.0,208.0,57.0,462.0,154.0,58.0,502.0,179.0,71.0,585.0,159.0,58.0
British, ,Geography And Environment,PG Taught,166.0,52.0,31.0,296.0,117.0,72.0,289.0,97.0,50.0,196.0,74.0,33.0,193.0,64.0,29.0
British, ,Government,PG Taught,222.0,74.0,51.0,226.0,99.0,60.0,282.0,117.0,62.0,188.0,71.0,32.0,151.0,75.0,35.0
British, ,Health Policy,PG Taught,67.0,43.0,27.0,90.0,61.0,53.0,73.0,43.0,26.0,58.0,46.0,31.0,72.0,39.0,29.0
British, ,International Development,PG Taught,231.0,84.0,51.0,282.0,124.0,83.0,273.0,114.0,69.0,206.0,89.0,55.0,219.0,94.0,54.0
British, ,International History,UG Degree,408.0,227.0,45.0,347.0,236.0,48.0,373.0,172.0,51.0,709.0,273.0,97.0,746.0,233.0,70.0
British, ,International History,PG Taught,88.0,61.0,35.0,148.0,96.0,68.0,161.0,83.0,49.0,126.0,70.0,40.0,108.0,59.0,42.0
British, ,International Relations,UG Degree,213.0,56.0,22.0,181.0,56.0,31.0,240.0,41.0,22.0,271.0,55.0,27.0,260.0,36.0,16.0
British, ,International Relations,PG Taught,188.0,59.0,29.0,173.0,67.0,43.0,206.0,60.0,30.0,137.0,45.0,30.0,135.0,44.0,28.0
British, ,Language Centre,UG Degree,74.0,33.0,9.0,77.0,34.0,5.0,91.0,37.0,18.0,106.0,32.0,13.0,99.0,44.0,15.0
British, ,Law School,PG Taught,160.0,65.0,25.0,144.0,89.0,40.0,181.0,99.0,45.0,122.0,61.0,25.0,97.0,53.0,21.0
British, ,Management,UG Degree,200.0,95.0,37.0,211.0,93.0,29.0,259.0,68.0,42.0,300.0,91.0,40.0,282.0,74.0,42.0
British, ,Management,PG Taught,298.0,81.0,40.0,373.0,126.0,63.0,314.0,117.0,53.0,254.0,96.0,46.0,201.0,56.0,26.0
British, ,Mathematics,UG Degree,328.0,163.0,56.0,304.0,165.0,79.0,385.0,135.0,84.0,392.0,160.0,82.0,524.0,155.0,81.0
British, ,Mathematics,PG Taught,73.0,22.0,10.0,70.0,20.0,8.0,102.0,27.0,12.0,72.0,25.0,11.0,63.0,22.0,11.0
British, ,Media And Communications,PG Taught,80.0,36.0,23.0,107.0,50.0,30.0,98.0,48.0,19.0,65.0,32.0,19.0,63.0,24.0,17.0
British, ,Methodology,PG Taught,33.0,7.0,2.5,58.0,25.0,14.0,46.0,23.0,13.0,35.0,21.0,8.0,45.0,12.0,2.5
British, ,Philosophy Logic And Scientific Method,UG Degree,366.0,152.0,41.0,365.0,147.0,51.0,433.0,133.0,51.0,426.0,163.0,69.0,510.0,120.0,36.0
British, ,Philosophy Logic And Scientific Method,PG Taught,50.0,27.0,15.0,94.0,32.0,22.0,70.0,27.0,16.0,53.0,25.0,14.0,57.0,37.0,26.0
British, ,Psychological And Behavioural Science,UG Degree,87.0,46.0,12.0,71.0,41.0,10.0,110.0,55.0,25.0,146.0,67.0,16.0,171.0,66.0,20.0
British, ,Psychological And Behavioural Science,PG Taught,118.0,36.0,22.0,155.0,75.0,41.0,195.0,64.0,44.0,132.0,56.0,44.0,117.0,41.0,31.0
British, ,School of Public Policy,PG Taught,34.0,17.0,5.0,34.0,16.0,8.0,20.0,11.0,7.0,26.0,10.0,5.0,39.0,10.0,5.0
British, ,Social Policy,UG Degree,255.0,117.0,28.0,183.0,99.0,30.0,233.0,68.0,30.0,253.0,101.0,49.0,308.0,85.0,32.0
British, ,Social Policy,PG Taught,138.0,62.0,32.0,148.0,75.0,49.0,167.0,108.0,59.0,105.0,64.0,36.0,93.0,48.0,28.0
British, ,Sociology,UG Degree,140.0,94.0,17.0,158.0,100.0,30.0,143.0,62.0,28.0,186.0,75.0,25.0,197.0,63.0,21.0
British, ,Sociology,PG Taught,156.0,81.0,54.0,213.0,110.0,63.0,213.0,116.0,69.0,176.0,94.0,53.0,152.0,80.0,47.0
British, ,Statistics,UG Degree,220.0,102.0,37.0,227.0,109.0,34.0,322.0,114.0,58.0,359.0,112.0,55.0,397.0,107.0,47.0
British, ,Statistics,PG Taught,117.0,16.0,9.0,120.0,13.0,5.0,108.0,22.0,6.0,81.0,14.0,9.0,78.0,20.0,7.0
British India.., ,International History,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British National (Overseas), ,Accounting,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0
British National (Overseas), ,Economic History,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British National (Overseas), ,Economics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
British National (Overseas), ,European Institute,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British National (Overseas), ,Finance,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,10.0,2.5,0.0,6.0,0.0,0.0,2.5,0.0,0.0
British National (Overseas), ,Geography And Environment,PG Taught,5.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British National (Overseas), ,Government,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
British National (Overseas), ,Health Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0
British National (Overseas), ,International Development,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British National (Overseas), ,International History,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0
British National (Overseas), ,International Relations,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0
British National (Overseas), ,Law School,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
British National (Overseas), ,Management,PG Taught,7.0,2.5,2.5,6.0,2.5,2.5,11.0,2.5,2.5,2.5,0.0,0.0,6.0,2.5,0.0
British National (Overseas), ,Mathematics,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0
British National (Overseas), ,Media And Communications,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0
British National (Overseas), ,Methodology,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
British National (Overseas), ,Psychological And Behavioural Science,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British National (Overseas), ,School of Public Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0
British National (Overseas), ,Social Policy,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0
British National (Overseas), ,Sociology,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5
British National (Overseas), ,Statistics,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
British National (Citizen), ,European Institute,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
British National (Citizen), ,Gender Studies,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British National (Citizen), ,Geography And Environment,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0
British National (Citizen), ,International Development,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British National (Citizen), ,Management,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British National (Citizen), ,Media And Communications,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
British National (Citizen), ,Social Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
British National (Citizen), ,Sociology,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei, ,Accounting,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Brunei, ,Anthropology,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei, ,Economics,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0
Brunei, ,Economics,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei, ,Finance,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Brunei, ,Geography And Environment,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Brunei, ,Geography And Environment,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Brunei, ,Government,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5
Brunei, ,Government,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Brunei, ,International Development,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0
Brunei, ,International History,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Brunei, ,International Relations,UG Degree,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Brunei, ,International Relations,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0
Brunei, ,Law School,UG Degree,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Brunei, ,Law School,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Brunei, ,Management,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei, ,Management,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,0.0,0.0,5.0,2.5,2.5,0.0,0.0,0.0
Brunei, ,Methodology,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei, ,Philosophy Logic And Scientific Method,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brunei, ,Philosophy Logic And Scientific Method,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0
Brunei, ,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Brunei, ,Psychological And Behavioural Science,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Brunei, ,School of Public Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0
Brunei, ,Social Policy,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Brunei, ,Statistics,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0
Brunei, ,Statistics,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgarian,Yes,Accounting,UG Degree,7.0,2.5,2.5,8.0,0.0,0.0,7.0,0.0,0.0,10.0,2.5,0.0,2.5,0.0,0.0
Bulgarian,Yes,Accounting,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,2.5,0.0,0.0
Bulgarian,Yes,Anthropology,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0
Bulgarian,Yes,Anthropology,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bulgarian,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,6.0,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0
Bulgarian,Yes,Economic History,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Bulgarian,Yes,Economics,UG Degree,9.0,0.0,0.0,18.0,2.5,2.5,16.0,0.0,0.0,7.0,0.0,0.0,13.0,2.5,0.0
Bulgarian,Yes,Economics,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,8.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0
Bulgarian,Yes,European Institute,PG Taught,5.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,0.0,0.0
Bulgarian,Yes,Finance,UG Degree,2.5,0.0,0.0,6.0,0.0,0.0,7.0,2.5,2.5,2.5,2.5,2.5,5.0,0.0,0.0
Bulgarian,Yes,Finance,PG Taught,8.0,2.5,2.5,14.0,2.5,2.5,8.0,2.5,0.0,10.0,2.5,2.5,17.0,2.5,2.5
Bulgarian,Yes,Gender Studies,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
Bulgarian,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Bulgarian,Yes,Geography And Environment,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,6.0,2.5,2.5,2.5,2.5,0.0
Bulgarian,Yes,Government,UG Degree,7.0,0.0,0.0,11.0,2.5,2.5,7.0,0.0,0.0,8.0,0.0,0.0,9.0,2.5,2.5
Bulgarian,Yes,Government,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,5.0,2.5,2.5
Bulgarian,Yes,Health Policy,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Bulgarian,Yes,International Development,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0
Bulgarian,Yes,International History,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0
Bulgarian,Yes,International History,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0
Bulgarian,Yes,International Relations,UG Degree,2.5,0.0,0.0,5.0,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0
Bulgarian,Yes,International Relations,PG Taught,6.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,6.0,2.5,0.0,2.5,2.5,2.5
Bulgarian,Yes,Language Centre,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5
Bulgarian,Yes,Law School,UG Degree,18.0,2.5,2.5,13.0,2.5,0.0,8.0,2.5,2.5,6.0,2.5,0.0,8.0,2.5,0.0
Bulgarian,Yes,Law School,PG Taught,9.0,2.5,2.5,7.0,2.5,2.5,8.0,5.0,2.5,5.0,2.5,2.5,2.5,0.0,0.0
Bulgarian,Yes,Management,UG Degree,5.0,0.0,0.0,12.0,2.5,2.5,8.0,0.0,0.0,6.0,2.5,0.0,6.0,2.5,2.5
Bulgarian,Yes,Management,PG Taught,13.0,5.0,5.0,13.0,2.5,2.5,7.0,2.5,2.5,8.0,2.5,2.5,21.0,8.0,2.5
Bulgarian,Yes,Mathematics,UG Degree,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5
Bulgarian,Yes,Mathematics,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0
Bulgarian,Yes,Media And Communications,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5
Bulgarian,Yes,Methodology,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0
Bulgarian,Yes,Philosophy Logic And Scientific Method,UG Degree,5.0,2.5,2.5,2.5,0.0,0.0,6.0,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0
Bulgarian,Yes,Philosophy Logic And Scientific Method,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0
Bulgarian,Yes,Psychological And Behavioural Science,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0
Bulgarian,Yes,Psychological And Behavioural Science,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,5.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5
Bulgarian,Yes,School of Public Policy,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0
Bulgarian,Yes,Social Policy,UG Degree,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0
