Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023
Croatian,European In.. ,PG Taught,2.5,0,0,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0
Croatian,Finance  ,UG Degree,2.5,2.5,0,0,0,0,2.5,0,0,2.5,0,0,0,0,0
Croatian,Finance  ,PG Taught,5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,7,2.5,0
Croatian,Gender Stud.. ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatian,Geography  and Environ.. ,UG Degree,2.5,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Croatian,Geography  and Environ.. ,PG Taught,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0
Croatian,Government  ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0,2.5,0,2.5
Croatian,Government  ,PG Taught,2.5,0,0,2.5,2.5,2.5,0,0,0,2.5,0,0,2.5,2.5,2.5
Croatian,Health Policy ,PG Taught,0,0,0,2.5,2.5,2.5,0,0,0,2.5,0,0,2.5,2.5,2.5
Croatian,International.. ,PG Taught,0,0,0,2.5,0,0,0,0,0,2.5,2.5,2.5,0,0,0
Croatian,International.. ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Croatian,International  Relations ,UG Degree,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Croatian,International  Relations ,PG Taught,2.5,2.5,2.5,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,0
Croatian,Language C.. ,UG Degree,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Croatian,Law School  ,UG Degree,2.5,0,0,2.5,2.5,2.5,2.5,0,0,2.5,0,0,2.5,0,0
Croatian,Law School  ,PG Taught,2.5,2.5,0,2.5,2.5,2.5,0,0,0,2.5,0,0,2.5,2.5,2.5
Croatian,Management  ,UG Degree,6,2.5,0,2.5,2.5,2.5,0,0,0,2.5,0,0,0,0,0
Croatian,Management  ,PG Taught,7,2.5,2.5,6,2.5,2.5,2.5,2.5,0,2.5,2.5,2.5,6,2.5,2.5
Croatian,Mathematics  ,UG Degree,2.5,0,0,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0
Croatian,Mathematics  ,PG Taught,2.5,0,0,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0
Croatian,Media and C.. ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0
Croatian,Methodology ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Croatian,"Philosophy, .. ",UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0
Croatian,Psychological  and Behavio.. ,UG Degree,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Croatian,Psychological  and Behavio.. ,PG Taught,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Croatian,School of Pu.. ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Croatian,Social Policy ,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Croatian,Sociology  ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Croatian,Sociology  ,PG Taught,2.5,0,0,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0
Croatian,Statistics ,UG Degree,0,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Cuban,Accounting ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Cuban,Economics  International.. ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Cuban,Economics  International.. ,PG Taught,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuban,International  Relations ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Cuban,International  Relations ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0
Cuban,Mathematics ,UG Degree,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cuban,Sociology  Law School ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Cyprot (EU),Accounting  ,UG Degree,7,2.5,2.5,13,2.5,2.5,9,2.5,2.5,18,6,2.5,13,5,2.5
Cyprot (EU),Accounting  ,PG Taught,0,0,0,2.5,2.5,2.5,0,0,0,2.5,0,0,2.5,2.5,2.5
Cyprot (EU),Anthropology  ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,2.5,2.5,2.5
Cyprot (EU),Anthropology  ,PG Taught,0,0,0,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0
Cyprot (EU),Economic  History ,UG Degree,2.5,0,0,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0
Cyprot (EU),Economic  History ,PG Taught,0,0,0,2.5,2.5,0,2.5,2.5,0,0,0,0,0,0,0
Cyprot (EU),Economics  ,UG Degree,10,0,0,12,2.5,2.5,8,2.5,2.5,9,0,0,15,2.5,2.5
Cyprot (EU),Economics  ,PG Taught,2.5,0,0,5,2.5,0,2.5,0,0,5,0,0,2.5,0,0
Cyprot (EU),European In.. ,PG Taught,2.5,0,0,2.5,2.5,2.5,2.5,0,0,2.5,2.5,0,2.5,2.5,2.5
Cyprot (EU),Finance  ,UG Degree,2.5,2.5,0,2.5,0,0,2.5,2.5,2.5,8,2.5,2.5,2.5,2.5,2.5
Cyprot (EU),Finance  ,PG Taught,26,5,2.5,35,5,2.5,25,2.5,0,16,2.5,2.5,12,0,0
Cyprot (EU),Gender Stud.. ,PG Taught,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0
Cyprot (EU),Geography  and Environ.. ,UG Degree,2.5,2.5,2.5,2.5,0,0,2.5,2.5,0,6,2.5,2.5,2.5,2.5,0
Cyprot (EU),Geography  and Environ.. ,PG Taught,2.5,0,0,2.5,2.5,0,7,2.5,2.5,5,2.5,2.5,6,2.5,2.5
Cyprot (EU),Government  ,UG Degree,2.5,0,0,2.5,0,0,9,2.5,2.5,5,0,0,2.5,0,0
Cyprot (EU),Government  ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,6,2.5,0,5,0,0,2.5,0,0
Cyprot (EU),Health Policy ,PG Taught,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,2.5,2.5,0
Cyprot (EU),International.. ,PG Taught,0,0,0,0,0,0,2.5,0,0,2.5,2.5,2.5,2.5,2.5,0
Cyprot (EU),International ,UG Degree,2.5,2.5,2.5,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Cyprot (EU),,PG Taught,0,0,0,2.5,2.5,0,0,0,0,0,0,0,2.5,2.5,0
Cyprot (EU),International  Relations ,UG Degree,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Cyprot (EU),International  Relations ,PG Taught,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,5,2.5,0
Cyprot (EU),Language C.. ,UG Degree,2.5,2.5,0,0,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0
Cyprot (EU),Law School  ,UG Degree,12,5,2.5,18,2.5,2.5,9,2.5,0,14,2.5,2.5,13,2.5,2.5
Cyprot (EU),Law School  ,PG Taught,36,19,12,31,13,10,15,10,5,16,6,6,19,7,2.5
Cyprot (EU),Management  ,UG Degree,2.5,2.5,2.5,9,2.5,2.5,6,2.5,0,5,0,0,2.5,2.5,2.5
Cyprot (EU),Management  ,PG Taught,21,6,2.5,16,2.5,2.5,31,7,2.5,34,9,7,25,10,7
Cyprot (EU),Mathematics  ,UG Degree,10,2.5,2.5,10,2.5,2.5,8,0,0,7,2.5,0,9,0,0
Cyprot (EU),Mathematics  ,PG Taught,9,2.5,2.5,5,2.5,2.5,5,2.5,0,5,2.5,2.5,6,2.5,0
Cyprot (EU),Media and C.. ,PG Taught,2.5,2.5,0,2.5,0,0,6,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Cyprot (EU),"Philosophy,  Logic and S.. ",UG Degree,2.5,0,0,2.5,2.5,2.5,2.5,0,0,6,2.5,0,2.5,0,0
Cyprot (EU),"Philosophy,  Logic and S.. ",PG Taught,0,0,0,0,0,0,2.5,2.5,0,2.5,0,0,0,0,0
Cyprot (EU),Psychological  and Behavio.. ,UG Degree,0,0,0,2.5,2.5,0,0,0,0,2.5,0,0,2.5,0,0
Cyprot (EU),Psychological  and Behavio.. ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,2.5,0,0,2.5,0,0
Cyprot (EU),School of Pu.. ,PG Taught,2.5,2.5,2.5,0,0,0,0,0,0,2.5,0,0,0,0,0
Cyprot (EU),Social Policy  ,UG Degree,2.5,2.5,2.5,2.5,0,0,2.5,0,0,0,0,0,2.5,2.5,2.5
Cyprot (EU),Social Policy  ,PG Taught,2.5,2.5,2.5,0,0,0,2.5,2.5,0,2.5,2.5,2.5,0,0,0
Cyprot (EU),Sociology  ,UG Degree,2.5,2.5,0,0,0,0,2.5,0,0,2.5,2.5,2.5,0,0,0
Cyprot (EU),Sociology  ,PG Taught,5,2.5,2.5,2.5,0,0,0,0,0,2.5,2.5,2.5,2.5,0,0
Cyprot (EU),Statistics  ,UG Degree,7,2.5,2.5,11,2.5,2.5,10,2.5,2.5,7,2.5,2.5,11,2.5,2.5
Cyprot (EU),Statistics  ,PG Taught,16,6,2.5,13,5,2.5,9,2.5,2.5,9,2.5,2.5,6,2.5,0
Cyprot (Non EU),Accounting ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Cyprot (Non EU),Anthropology ,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Cyprot (Non EU),Economic Hi.. ,PG Taught,0,0,0,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0
Cyprot (Non EU),International.. ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Cyprot (Non EU),Law School ,PG Taught,0,0,0,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0
Czech,Accounting  ,UG Degree,0,0,0,2.5,0,0,0,0,0,5,2.5,2.5,6,2.5,0
Czech,Accounting  ,PG Taught,2.5,0,0,2.5,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Czech,Anthropology  ,UG Degree,0,0,0,2.5,0,0,0,0,0,2.5,0,0,2.5,2.5,0
Czech,Anthropology  ,PG Taught,2.5,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0
Czech,Economic  History ,UG Degree,0,0,0,2.5,0,0,0,0,0,2.5,0,0,2.5,2.5,2.5
Czech,Economic  History ,PG Taught,2.5,0,0,2.5,2.5,2.5,2.5,0,0,2.5,2.5,0,2.5,2.5,0
Czech,Economics  ,UG Degree,6,0,0,2.5,0,0,2.5,0,0,9,2.5,0,2.5,2.5,0
Czech,Economics  ,PG Taught,2.5,2.5,0,0,0,0,5,0,0,2.5,2.5,2.5,2.5,0,0
Czech,European In.. ,PG Taught,5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0
Czech,Finance  ,UG Degree,2.5,2.5,0,2.5,0,0,0,0,0,7,2.5,2.5,2.5,2.5,2.5
Czech,Finance  ,PG Taught,9,6,2.5,2.5,2.5,2.5,9,2.5,0,2.5,2.5,2.5,2.5,0,0
Czech,Gender Stud.. ,PG Taught,0,0,0,2.5,2.5,2.5,0,0,0,2.5,2.5,2.5,0,0,0
Czech,Geography  and Environ.. ,UG Degree,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Czech,Geography  and Environ.. ,PG Taught,2.5,2.5,2.5,6,2.5,2.5,2.5,0,0,2.5,2.5,2.5,2.5,0,0
Czech,Government  ,UG Degree,11,2.5,2.5,8,2.5,2.5,6,2.5,0,2.5,2.5,0,2.5,0,0
Czech,Government  ,PG Taught,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,0,7,2.5,0,2.5,2.5,0
Czech,Health Policy ,PG Taught,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0
Czech,International.. ,PG Taught,6,2.5,0,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,2.5
Czech,International  History ,UG Degree,2.5,2.5,0,2.5,0,0,0,0,0,2.5,0,0,6,2.5,0
Czech,International  History ,PG Taught,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5
Czech,International  Relations ,UG Degree,2.5,0,0,2.5,2.5,2.5,2.5,2.5,0,2.5,0,0,2.5,0,0
Czech,International  Relations ,PG Taught,2.5,0,0,2.5,2.5,2.5,2.5,0,0,5,2.5,2.5,2.5,2.5,2.5
Czech,Language C.. ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0,2.5,2.5,2.5
Czech,Law School  ,UG Degree,13,2.5,2.5,5,2.5,2.5,9,2.5,0,5,2.5,2.5,2.5,2.5,2.5
Czech,Law School  ,PG Taught,0,0,0,5,2.5,2.5,7,2.5,2.5,2.5,0,0,2.5,2.5,0
Czech,Management  ,UG Degree,5,0,0,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,0,2.5,0,0
Czech,Management  ,PG Taught,10,2.5,2.5,7,2.5,2.5,2.5,2.5,0,10,2.5,2.5,6,2.5,2.5
Czech,Mathematics  ,UG Degree,2.5,2.5,0,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0
Czech,Mathematics  ,PG Taught,0,0,0,2.5,0,0,0,0,0,2.5,0,0,2.5,2.5,0
Czech,Media and C.. ,PG Taught,2.5,2.5,0,2.5,0,0,2.5,2.5,2.5,2.5,2.5,0,0,0,0
Czech,Methodology ,PG Taught,0,0,0,2.5,0,0,2.5,2.5,0,2.5,2.5,0,2.5,0,0
Czech,"Philosophy,  Logic and S.. ",UG Degree,5,2.5,0,9,2.5,0,2.5,0,0,5,0,0,2.5,2.5,0
Czech,"Philosophy,  Logic and S.. ",PG Taught,2.5,0,0,0,0,0,0,0,0,2.5,2.5,0,0,0,0
Czech,Psychological  and Behavio.. ,UG Degree,0,0,0,2.5,2.5,0,2.5,0,0,2.5,0,0,2.5,0,0
Czech,Psychological  and Behavio.. ,PG Taught,2.5,2.5,0,2.5,2.5,2.5,5,2.5,0,2.5,0,0,2.5,2.5,2.5
Czech,School of Pu.. ,PG Taught,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0
Czech,Social Policy  ,UG Degree,2.5,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0
Czech,Social Policy  ,PG Taught,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,0
Czech,Sociology  ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Czech,Sociology  ,PG Taught,2.5,2.5,0,2.5,2.5,0,2.5,0,0,0,0,0,2.5,2.5,2.5
Czech,Statistics  ,UG Degree,2.5,0,0,2.5,0,0,2.5,2.5,2.5,2.5,0,0,2.5,0,0
Czech,Statistics  ,PG Taught,0,0,0,2.5,2.5,0,2.5,0,0,2.5,0,0,2.5,0,0
Danish,Accounting  ,UG Degree,2.5,2.5,0,2.5,0,0,2.5,2.5,0,2.5,0,0,2.5,0,0
Danish,Accounting  ,PG Taught,2.5,0,0,0,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0
Danish,Anthropology  ,UG Degree,6,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,2.5,0,0
Danish,Anthropology  ,PG Taught,0,0,0,2.5,0,0,0,0,0,2.5,0,0,2.5,2.5,2.5
Danish,Economic  History ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0
Danish,Economic  History ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5
Danish,Economics  ,UG Degree,14,0,0,9,2.5,2.5,6,0,0,6,0,0,6,0,0
Danish,Economics  ,PG Taught,7,2.5,2.5,7,2.5,2.5,2.5,2.5,2.5,5,2.5,0,7,6,2.5
Danish,European In.. ,PG Taught,0,0,0,2.5,2.5,0,2.5,2.5,2.5,2.5,0,0,7,5,2.5
Danish,Finance  ,UG Degree,0,0,0,5,2.5,2.5,2.5,2.5,2.5,6,0,0,2.5,0,0
Danish,Finance  ,PG Taught,5,2.5,2.5,8,2.5,2.5,17,7,2.5,8,5,2.5,6,2.5,2.5
Danish,Gender Stud.. ,PG Taught,0,0,0,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,0,2.5,0,0
Danish,Geography  and Environ.. ,UG Degree,2.5,2.5,0,2.5,2.5,0,2.5,0,0,2.5,0,0,2.5,0,0
Danish,Geography  and Environ.. ,PG Taught,5,2.5,2.5,2.5,2.5,2.5,9,2.5,2.5,6,2.5,2.5,5,2.5,2.5
Danish,Government  ,UG Degree,24,2.5,2.5,11,2.5,0,9,2.5,2.5,9,0,0,6,2.5,0
Danish,Government  ,PG Taught,9,2.5,2.5,8,6,2.5,5,2.5,2.5,8,2.5,2.5,5,2.5,2.5
Danish,Health Policy ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0
Danish,International.. ,PG Taught,5,2.5,2.5,2.5,0,0,2.5,2.5,0,2.5,2.5,0,5,2.5,2.5
Danish,International  History ,UG Degree,7,2.5,2.5,2.5,2.5,2.5,2.5,0,0,2.5,2.5,0,2.5,2.5,0
Danish,International  History ,PG Taught,0,0,0,2.5,2.5,0,0,0,0,2.5,2.5,0,2.5,2.5,2.5
Danish,International  Relations ,UG Degree,8,0,0,6,2.5,0,2.5,0,0,0,0,0,6,2.5,0
Danish,International  Relations ,PG Taught,5,2.5,2.5,6,2.5,2.5,5,2.5,2.5,2.5,2.5,0,9,5,2.5
Danish,Language C.. ,UG Degree,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,0,2.5,2.5,0,0,0,0
Danish,Law School  ,UG Degree,5,2.5,0,7,2.5,0,13,0,0,7,2.5,2.5,2.5,0,0
Danish,Law School  ,PG Taught,8,2.5,0,2.5,2.5,0,2.5,0,0,0,0,0,2.5,2.5,2.5
Danish,Management  ,UG Degree,11,2.5,2.5,2.5,2.5,0,6,0,0,2.5,2.5,0,2.5,0,0
Danish,Management  ,PG Taught,14,6,2.5,6,2.5,2.5,11,2.5,2.5,2.5,0,0,8,2.5,2.5
Danish,Mathematics  ,UG Degree,2.5,2.5,0,5,2.5,2.5,2.5,0,0,2.5,0,0,2.5,0,0
Danish,Mathematics  ,PG Taught,5,2.5,2.5,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0
Danish,Media and C.. ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5
Danish,Methodology ,PG Taught,2.5,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,2.5,0,0
Danish,"Philosophy,  Logic and S.. ",UG Degree,14,2.5,2.5,16,2.5,2.5,7,0,0,6,2.5,0,2.5,0,0
Danish,"Philosophy,  Logic and S.. ",PG Taught,6,2.5,2.5,2.5,2.5,0,0,0,0,2.5,2.5,2.5,0,0,0
Danish,Psychological  and Behavio.. ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0
Danish,Psychological  and Behavio.. ,PG Taught,6,2.5,2.5,2.5,2.5,2.5,5,2.5,2.5,8,5,2.5,2.5,2.5,2.5
Danish,School of Pu.. ,PG Taught,2.5,0,0,2.5,2.5,0,0,0,0,2.5,2.5,2.5,0,0,0
Danish,Social Policy  ,UG Degree,2.5,2.5,0,2.5,0,0,2.5,0,0,0,0,0,2.5,2.5,0
Danish,Social Policy  ,PG Taught,2.5,2.5,0,2.5,0,0,0,0,0,0,0,0,2.5,0,0
Danish,Sociology  ,UG Degree,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,0,2.5,0,0,0,0,0
Danish,Sociology  ,PG Taught,2.5,2.5,2.5,7,5,2.5,6,2.5,2.5,2.5,0,0,2.5,2.5,2.5
Danish,Statistics  ,UG Degree,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0
Danish,Statistics  ,PG Taught,2.5,2.5,2.5,2.5,0,0,0,0,0,2.5,0,0,2.5,2.5,2.5
Djibouti,Accounting ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Djibouti,"Philosophy, .. ",UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Dominican,Accounting  ,UG Degree,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0
Dominican,Accounting  ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Dominican,Anthropology ,UG Degree,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Dominican,Economic Hi.. ,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Dominican,Economics  ,UG Degree,0,0,0,2.5,0,0,0,0,0,2.5,0,0,2.5,0,0
Dominican,Economics  ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Dominican,Finance ,PG Taught,2.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Dominican,Geography .. ,UG Degree,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Dominican,Government  ,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Dominican,Government  ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Dominican,International.. ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Dominican,International  History ,UG Degree,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Dominican,International  History ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5
Dominican,International.. ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican,Law School  ,UG Degree,0,0,0,2.5,0,0,2.5,0,0,0,0,0,2.5,0,0
Dominican,Law School  ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican,Management  ,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Dominican,Management  ,PG Taught,2.5,2.5,2.5,0,0,0,0,0,0,2.5,2.5,0,2.5,0,0
Dominican,Media and C.. ,PG Taught,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican,Methodology ,PG Taught,0,0,0,2.5,0,0,2.5,0,0,0,0,0,0,0,0
Dominican,"Philosophy, ..  School of Pu.. ",UG Degree,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0
Dominican,"Philosophy, ..  School of Pu.. ",PG Taught,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0
Dominican,Sociology ,PG Taught,0,0,0,0,0,0,2.5,0,0,2.5,2.5,2.5,0,0,0
Dominican,Statistics  ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Dominican,Statistics  ,PG Taught,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,Accounting  Economics ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Dominican Republic,Accounting  Economics ,PG Taught,2.5,0,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,2.5,0
Dominican Republic,Finance ,PG Taught,0,0,0,0,0,0,2.5,0,0,2.5,0,0,2.5,0,0
Dominican Republic,Gender Stud.. ,PG Taught,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,2.5,2.5,0
Dominican Republic,Geography .. ,PG Taught,0,0,0,0,0,0,2.5,0,0,2.5,2.5,0,2.5,2.5,0
Dominican Republic,Government ,PG Taught,2.5,2.5,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0
Dominican Republic,Health Policy ,PG Taught,0,0,0,2.5,2.5,0,0,0,0,0,0,0,0,0,0
Dominican Republic,International.. ,PG Taught,0,0,0,2.5,0,0,2.5,2.5,0,2.5,2.5,0,2.5,2.5,2.5
Dominican Republic,International.. ,PG Taught,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0
Dominican Republic,International  Relations ,UG Degree,0,0,0,0,0,0,2.5,0,0,0,0,0,2.5,0,0
Dominican Republic,International  Relations ,PG Taught,2.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0
Dominican Republic,Law School  ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Dominican Republic,Law School  ,PG Taught,2.5,0,0,2.5,0,0,2.5,0,0,2.5,2.5,0,2.5,2.5,0
Dominican Republic,Management  Management ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Dominican Republic,Management  Management ,PG Taught,0,0,0,2.5,2.5,0,2.5,2.5,2.5,0,0,0,2.5,2.5,0
Dominican Republic,Media and C.. ,PG Taught,0,0,0,0,0,0,0,0,0,2.5,2.5,2.5,2.5,2.5,2.5
Dominican Republic,Methodology ,PG Taught,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Dominican Republic,"Philosophy, ..  Psychologic.. ",UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Dominican Republic,"Philosophy, ..  Psychologic.. ",PG Taught,0,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0,2.5,0,0
Dominican Republic,School of Pu.. ,PG Taught,2.5,2.5,0,2.5,2.5,0,2.5,2.5,0,2.5,2.5,2.5,2.5,2.5,0
Dominican Republic,Social Policy  ,UG Degree,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0
Dominican Republic,Social Policy  ,PG Taught,0,0,0,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0
Dominican Republic,Statistics  ,UG Degree,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0
Dominican Republic,Statistics  ,PG Taught,2.5,0,0,2.5,0,0,2.5,0,0,0,0,0,2.5,0,0
Dutch,Accounting  ,UG Degree,11,0,0,11,2.5,2.5,9,0,0,8,2.5,0,2.5,0,0
Dutch,Accounting  ,PG Taught,2.5,0,0,2.5,2.5,2.5,2.5,0,0,0,0,0,5,2.5,2.5
Dutch,Anthropology  ,UG Degree,2.5,0,0,2.5,2.5,0,2.5,0,0,5,2.5,2.5,6,2.5,0
Dutch,Anthropology  ,PG Taught,2.5,2.5,0,0,0,0,2.5,2.5,2.5,2.5,2.5,0,0,0,0
Dutch,Economic  History ,UG Degree,5,0,0,5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,2.5,2.5,2.5
Dutch,Economic  History ,PG Taught,9,5,2.5,2.5,2.5,2.5,6,2.5,2.5,6,2.5,2.5,2.5,2.5,2.5
Dutch,Economics  ,UG Degree,25,2.5,0,17,2.5,0,18,2.5,2.5,11,0,0,17,2.5,2.5
Dutch,Economics  ,PG Taught,6,2.5,2.5,2.5,2.5,0,2.5,2.5,0,2.5,2.5,0,12,6,2.5
Dutch,European In.. ,PG Taught,10,7,5,10,2.5,2.5,14,8,7,10,6,2.5,15,11,9
Dutch,Finance  ,UG Degree,2.5,2.5,0,2.5,0,0,2.5,0,0,2.5,0,0,2.5,2.5,0
Dutch,Finance  ,PG Taught,12,2.5,2.5,11,2.5,0,14,5,5,12,2.5,2.5,12,7,2.5
Dutch,Gender Stud.. ,PG Taught,2.5,0,0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0,0,2.5,2.5,2.5
