Nationality,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023,Acceptance Rate 2019,Entrance Rate 2019,Acceptance Rate 2020,Entrance Rate 2020,Acceptance Rate 2021,Entrance Rate 2021,Acceptance Rate 2022,Entrance Rate 2022,Acceptance Rate 2023,Entrance Rate 2023
Maltese,Government  ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,,,,,1.0,1.0,0.0,,0.0,
Maltese,International  History ,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,,,,,,,0.0,
Maltese,International  History ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,,,,,1.0,1.0,,inf,1.0,0.0
Maltese,International  Relations ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,,,,,0.0,,1.0,1.0,,
Maltese,International  Relations ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
Maltese,Law School  ,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,1.0,,,,,0.0,,0.0,
Maltese,Law School  ,PG Taught,7.0,0.0,0.0,5.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.0,,0.5,0.0,0.0,,1.0,1.0,0.0,
Maltese,Management  ,UG Degree,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,,0.0,,,,0.0,
Maltese,Management  ,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.0,,0.4166666666666667,1.0,,,0.0,
Maltese,Mathematics  ,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,,,,
Maltese,Mathematics  ,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,0.0,0.0,,,,,
Maltese,"Philosophy, ..  Psychologic.. ",UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,
Maltese,"Philosophy, ..  Psychologic.. ",PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,1.0,1.0,0.0,,0.0,,0.0,
Maltese,Social Policy  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,,,,,0.0,,1.0,0.0,0.0,
Maltese,Social Policy  ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,
Maltese,Sociology  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,,,,
Maltese,Sociology  ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,,,,,0.0,,1.0,0.0,0.0,
Maltese,Statistics  ,UG Degree,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,,,,,,,,,0.0,
Maltese,Statistics  ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,
Polish,Accounting  ,UG Degree,19.0,0.0,2.5,26.0,6.0,5.0,10.0,2.5,2.5,10.0,2.5,0.0,19.0,6.0,2.5,0.0,inf,0.23076923076923078,0.8333333333333334,0.25,1.0,0.25,0.0,0.3157894736842105,0.4166666666666667
Polish,Accounting  ,PG Taught,2.5,2.5,2.5,5.0,2.5,2.5,2.5,0.0,0.0,7.0,2.5,2.5,5.0,2.5,2.5,1.0,1.0,0.5,1.0,0.0,,0.35714285714285715,1.0,0.5,1.0
Polish,Anthropology  ,UG Degree,12.0,6.0,0.0,2.5,2.5,2.5,11.0,2.5,0.0,2.5,0.0,0.0,10.0,5.0,2.5,0.5,0.0,1.0,1.0,0.22727272727272727,0.0,0.0,,0.5,0.5
Polish,Anthropology  ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,,,0.0,,1.0,1.0,1.0,1.0,1.0,1.0
Polish,Economic  History ,UG Degree,9.0,0.0,0.0,9.0,2.5,2.5,9.0,0.0,0.0,2.5,2.5,0.0,6.0,0.0,0.0,0.0,,0.2777777777777778,1.0,0.0,,1.0,0.0,0.0,
Polish,Economic  History ,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,1.0,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,1.0
Polish,Economics  ,UG Degree,62.0,2.5,2.5,62.0,2.5,2.5,31.0,2.5,2.5,35.0,0.0,0.0,30.0,2.5,2.5,0.04032258064516129,1.0,0.04032258064516129,1.0,0.08064516129032258,1.0,0.0,,0.08333333333333333,1.0
Polish,Economics  ,PG Taught,8.0,2.5,2.5,8.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,11.0,2.5,0.0,0.3125,1.0,0.3125,0.0,0.0,,1.0,0.0,0.22727272727272727,0.0
Polish,European In.. ,PG Taught,2.5,2.5,2.5,8.0,6.0,6.0,11.0,2.5,5.0,11.0,9.0,2.5,21.0,13.0,10.0,1.0,1.0,0.75,1.0,0.22727272727272727,2.0,0.8181818181818182,0.2777777777777778,0.6190476190476191,0.7692307692307693
Polish,Finance  ,UG Degree,14.0,2.5,0.0,11.0,2.5,2.5,11.0,2.5,2.5,9.0,7.0,2.5,12.0,2.5,2.5,0.17857142857142858,0.0,0.22727272727272727,1.0,0.22727272727272727,1.0,0.7777777777777778,0.35714285714285715,0.20833333333333334,1.0
Polish,Finance  ,PG Taught,13.0,2.5,2.5,17.0,5.0,2.5,22.0,2.5,2.5,17.0,2.5,2.5,20.0,2.5,2.5,0.19230769230769232,1.0,0.29411764705882354,0.5,0.11363636363636363,1.0,0.14705882352941177,1.0,0.125,1.0
Polish,Gender Stud.. ,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Polish,Geography  and Environ.. ,UG Degree,14.0,5.0,0.0,10.0,5.0,2.5,12.0,0.0,0.0,5.0,2.5,2.5,10.0,2.5,0.0,0.35714285714285715,0.0,0.5,0.5,0.0,,0.5,1.0,0.25,0.0
Polish,Geography  and Environ.. ,PG Taught,13.0,2.5,2.5,9.0,2.5,2.5,11.0,2.5,0.0,11.0,2.5,0.0,9.0,2.5,2.5,0.19230769230769232,1.0,0.2777777777777778,1.0,0.22727272727272727,0.0,0.22727272727272727,0.0,0.2777777777777778,1.0
Polish,Government  ,UG Degree,57.0,2.5,2.5,57.0,7.0,2.5,32.0,5.0,2.5,30.0,6.0,2.5,21.0,2.5,2.5,0.043859649122807015,1.0,0.12280701754385964,0.35714285714285715,0.15625,0.5,0.2,0.4166666666666667,0.11904761904761904,1.0
Polish,Government  ,PG Taught,10.0,2.5,0.0,8.0,2.5,2.5,7.0,2.5,2.5,10.0,2.5,2.5,8.0,2.5,2.5,0.25,0.0,0.3125,1.0,0.35714285714285715,1.0,0.25,1.0,0.3125,1.0
Polish,Health Policy ,PG Taught,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,1.0,0.0,,,1.0,1.0,0.0,,1.0,1.0
Polish,International.. ,PG Taught,9.0,2.5,2.5,7.0,2.5,2.5,6.0,2.5,2.5,5.0,2.5,2.5,6.0,2.5,0.0,0.2777777777777778,1.0,0.35714285714285715,1.0,0.4166666666666667,1.0,0.5,1.0,0.4166666666666667,0.0
Polish,International  History ,UG Degree,20.0,5.0,0.0,5.0,2.5,2.5,9.0,2.5,0.0,19.0,6.0,0.0,11.0,2.5,2.5,0.25,0.0,0.5,1.0,0.2777777777777778,0.0,0.3157894736842105,0.0,0.22727272727272727,1.0
Polish,International  History ,PG Taught,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
Polish,International  Relations ,UG Degree,16.0,0.0,0.0,19.0,2.5,2.5,17.0,2.5,0.0,12.0,2.5,0.0,8.0,2.5,0.0,0.0,,0.13157894736842105,1.0,0.14705882352941177,0.0,0.20833333333333334,0.0,0.3125,0.0
Polish,International  Relations ,PG Taught,5.0,0.0,0.0,5.0,2.5,2.5,2.5,2.5,2.5,9.0,2.5,2.5,12.0,2.5,2.5,0.0,,0.5,1.0,1.0,1.0,0.2777777777777778,1.0,0.20833333333333334,1.0
Polish,Language C.. ,UG Degree,12.0,2.5,0.0,8.0,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,7.0,2.5,2.5,0.20833333333333334,0.0,0.3125,1.0,0.2777777777777778,1.0,1.0,1.0,0.35714285714285715,1.0
Polish,Law School  ,UG Degree,64.0,10.0,2.5,52.0,11.0,5.0,32.0,2.5,2.5,31.0,8.0,2.5,35.0,11.0,5.0,0.15625,0.25,0.21153846153846154,0.45454545454545453,0.078125,1.0,0.25806451612903225,0.3125,0.3142857142857143,0.45454545454545453
Polish,Law School  ,PG Taught,16.0,5.0,2.5,10.0,5.0,2.5,9.0,2.5,2.5,12.0,2.5,2.5,8.0,7.0,2.5,0.3125,0.5,0.5,0.5,0.2777777777777778,1.0,0.20833333333333334,1.0,0.875,0.35714285714285715
Polish,Management  Management ,UG Degree,50.0,15.0,7.0,46.0,16.0,7.0,34.0,2.5,2.5,27.0,6.0,2.5,22.0,2.5,2.5,0.3,0.4666666666666667,0.34782608695652173,0.4375,0.07352941176470588,1.0,0.2222222222222222,0.4166666666666667,0.11363636363636363,1.0
Polish,Management  Management ,PG Taught,20.0,7.0,2.5,34.0,10.0,6.0,21.0,9.0,2.5,22.0,5.0,2.5,24.0,6.0,5.0,0.35,0.35714285714285715,0.29411764705882354,0.6,0.42857142857142855,0.2777777777777778,0.22727272727272727,0.5,0.25,0.8333333333333334
Polish,Mathematics  ,UG Degree,24.0,5.0,2.5,17.0,2.5,2.5,14.0,2.5,2.5,8.0,2.5,2.5,11.0,2.5,2.5,0.20833333333333334,0.5,0.14705882352941177,1.0,0.17857142857142858,1.0,0.3125,1.0,0.22727272727272727,1.0
Polish,Mathematics  ,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,5.0,2.5,0.0,2.5,0.0,0.0,1.0,1.0,0.0,,1.0,1.0,0.5,0.0,0.0,
Polish,Media and C.. ,PG Taught,17.0,7.0,5.0,2.5,2.5,0.0,7.0,0.0,0.0,10.0,2.5,2.5,2.5,2.5,0.0,0.4117647058823529,0.7142857142857143,1.0,0.0,0.0,,0.25,1.0,1.0,0.0
Polish,Methodology ,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,10.0,2.5,2.5,0.0,,1.0,1.0,0.0,,1.0,1.0,0.25,1.0
Polish,"Philosophy,  Logic and S.. ",UG Degree,34.0,7.0,5.0,32.0,6.0,2.5,18.0,2.5,0.0,13.0,2.5,0.0,11.0,2.5,2.5,0.20588235294117646,0.7142857142857143,0.1875,0.4166666666666667,0.1388888888888889,0.0,0.19230769230769232,0.0,0.22727272727272727,1.0
Polish,"Philosophy,  Logic and S.. ",PG Taught,7.0,2.5,2.5,10.0,6.0,2.5,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.35714285714285715,1.0,0.6,0.4166666666666667,,,1.0,0.0,1.0,1.0
Polish,Psychological  and Behavio.. ,UG Degree,2.5,2.5,2.5,13.0,6.0,2.5,11.0,2.5,2.5,6.0,2.5,0.0,11.0,2.5,2.5,1.0,1.0,0.46153846153846156,0.4166666666666667,0.22727272727272727,1.0,0.4166666666666667,0.0,0.22727272727272727,1.0
Polish,Psychological  and Behavio.. ,PG Taught,2.5,0.0,0.0,8.0,5.0,2.5,7.0,2.5,2.5,7.0,2.5,2.5,14.0,6.0,2.5,0.0,,0.625,0.5,0.35714285714285715,1.0,0.35714285714285715,1.0,0.42857142857142855,0.4166666666666667
Polish,School of Pu.. ,PG Taught,5.0,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,5.0,2.5,0.0,0.5,0.0,1.0,0.0,0.0,,,,0.5,0.0
Polish,Social Policy  ,UG Degree,13.0,2.5,2.5,11.0,5.0,2.5,11.0,2.5,0.0,7.0,2.5,0.0,10.0,2.5,0.0,0.19230769230769232,1.0,0.45454545454545453,0.5,0.22727272727272727,0.0,0.35714285714285715,0.0,0.25,0.0
Polish,Social Policy  ,PG Taught,6.0,2.5,0.0,2.5,2.5,2.5,5.0,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.4166666666666667,0.0,1.0,1.0,0.5,1.0,,,1.0,1.0
Polish,Sociology  ,UG Degree,7.0,2.5,2.5,11.0,7.0,2.5,2.5,2.5,2.5,5.0,0.0,0.0,6.0,2.5,0.0,0.35714285714285715,1.0,0.6363636363636364,0.35714285714285715,1.0,1.0,0.0,,0.4166666666666667,0.0
Polish,Sociology  ,PG Taught,7.0,5.0,2.5,6.0,2.5,2.5,2.5,2.5,0.0,10.0,6.0,5.0,2.5,2.5,2.5,0.7142857142857143,0.5,0.4166666666666667,1.0,1.0,0.0,0.6,0.8333333333333334,1.0,1.0
Polish,Statistics  ,UG Degree,19.0,7.0,2.5,13.0,2.5,2.5,25.0,2.5,2.5,12.0,2.5,2.5,10.0,2.5,2.5,0.3684210526315789,0.35714285714285715,0.19230769230769232,1.0,0.1,1.0,0.20833333333333334,1.0,0.25,1.0
Polish,Statistics  ,PG Taught,2.5,0.0,0.0,7.0,2.5,2.5,6.0,2.5,0.0,9.0,2.5,2.5,8.0,2.5,2.5,0.0,,0.35714285714285715,1.0,0.4166666666666667,0.0,0.2777777777777778,1.0,0.3125,1.0
Portuguese,Accounting  ,UG Degree,5.0,2.5,2.5,11.0,2.5,2.5,13.0,2.5,2.5,6.0,2.5,0.0,16.0,2.5,2.5,0.5,1.0,0.22727272727272727,1.0,0.19230769230769232,1.0,0.4166666666666667,0.0,0.15625,1.0
Portuguese,Accounting  ,PG Taught,2.5,2.5,2.5,5.0,2.5,2.5,5.0,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,1.0,1.0,0.5,1.0,0.5,1.0,0.0,,1.0,1.0
Portuguese,Anthropology  ,UG Degree,2.5,2.5,2.5,5.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,,1.0,0.0,0.0,
Portuguese,Anthropology  ,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,,,0.0,,,,1.0,0.0,0.0,
Portuguese,Economic  History ,UG Degree,2.5,2.5,2.5,5.0,2.5,2.5,11.0,0.0,0.0,6.0,2.5,0.0,2.5,2.5,2.5,1.0,1.0,0.5,1.0,0.0,,0.4166666666666667,0.0,1.0,1.0
Portuguese,Economic  History ,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,0.0,1.0,1.0,0.0,,1.0,0.0,1.0,0.0,1.0,0.0
Portuguese,Economics  ,UG Degree,17.0,0.0,0.0,27.0,2.5,2.5,20.0,0.0,0.0,19.0,0.0,0.0,21.0,2.5,0.0,0.0,,0.09259259259259259,1.0,0.0,,0.0,,0.11904761904761904,0.0
Portuguese,Economics  ,PG Taught,8.0,2.5,2.5,6.0,2.5,0.0,12.0,2.5,0.0,9.0,2.5,2.5,8.0,5.0,2.5,0.3125,1.0,0.4166666666666667,0.0,0.20833333333333334,0.0,0.2777777777777778,1.0,0.625,0.5
Portuguese,European In.. ,PG Taught,5.0,2.5,2.5,5.0,2.5,2.5,2.5,0.0,0.0,6.0,2.5,2.5,2.5,0.0,2.5,0.5,1.0,0.5,1.0,0.0,,0.4166666666666667,1.0,0.0,inf
Portuguese,Finance  ,UG Degree,2.5,2.5,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,1.0,0.0,1.0,1.0,0.0,,0.0,,1.0,1.0
Portuguese,Finance  ,PG Taught,11.0,2.5,2.5,15.0,2.5,2.5,22.0,2.5,2.5,23.0,2.5,2.5,21.0,5.0,5.0,0.22727272727272727,1.0,0.16666666666666666,1.0,0.11363636363636363,1.0,0.10869565217391304,1.0,0.23809523809523808,1.0
Portuguese,Gender Stud.. ,PG Taught,2.5,2.5,2.5,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,1.0,1.0,0.0,,0.0,,1.0,1.0,1.0,1.0
Portuguese,Geography  and Environ.. ,UG Degree,7.0,2.5,2.5,5.0,2.5,0.0,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.35714285714285715,1.0,0.5,0.0,0.0,,1.0,0.0,,
Portuguese,Geography  and Environ.. ,PG Taught,2.5,2.5,2.5,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,0.0,
Portuguese,Government  ,UG Degree,12.0,2.5,0.0,12.0,2.5,0.0,13.0,0.0,0.0,19.0,0.0,0.0,9.0,2.5,0.0,0.20833333333333334,0.0,0.20833333333333334,0.0,0.0,,0.0,,0.2777777777777778,0.0
Portuguese,Government  ,PG Taught,10.0,2.5,2.5,12.0,2.5,2.5,12.0,2.5,2.5,10.0,2.5,2.5,7.0,2.5,0.0,0.25,1.0,0.20833333333333334,1.0,0.20833333333333334,1.0,0.25,1.0,0.35714285714285715,0.0
Portuguese,Health Policy ,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,,,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
Portuguese,International.. ,PG Taught,10.0,2.5,2.5,11.0,2.5,2.5,6.0,2.5,2.5,7.0,2.5,0.0,10.0,2.5,2.5,0.25,1.0,0.22727272727272727,1.0,0.4166666666666667,1.0,0.35714285714285715,0.0,0.25,1.0
Portuguese,International  History ,UG Degree,2.5,2.5,2.5,6.0,2.5,2.5,2.5,2.5,2.5,6.0,2.5,2.5,2.5,2.5,2.5,1.0,1.0,0.4166666666666667,1.0,1.0,1.0,0.4166666666666667,1.0,1.0,1.0
Portuguese,International  History ,PG Taught,5.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.5,1.0,0.0,,,,0.0,,1.0,1.0
Portuguese,International  Relations ,UG Degree,8.0,2.5,2.5,2.5,0.0,0.0,7.0,0.0,0.0,5.0,2.5,2.5,6.0,2.5,0.0,0.3125,1.0,0.0,,0.0,,0.5,1.0,0.4166666666666667,0.0
Portuguese,International  Relations ,PG Taught,7.0,2.5,2.5,8.0,2.5,2.5,7.0,2.5,2.5,6.0,2.5,2.5,2.5,0.0,0.0,0.35714285714285715,1.0,0.3125,1.0,0.35714285714285715,1.0,0.4166666666666667,1.0,0.0,
Portuguese,Language C.. ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,,0.0,,0.0,,,,0.0,
Portuguese,Law School  ,UG Degree,8.0,2.5,2.5,9.0,0.0,0.0,13.0,0.0,0.0,16.0,2.5,2.5,9.0,0.0,0.0,0.3125,1.0,0.0,,0.0,,0.15625,1.0,0.0,
Portuguese,Law School  ,PG Taught,15.0,7.0,2.5,11.0,2.5,2.5,13.0,2.5,2.5,10.0,5.0,2.5,5.0,2.5,2.5,0.4666666666666667,0.35714285714285715,0.22727272727272727,1.0,0.19230769230769232,1.0,0.5,0.5,0.5,1.0
Portuguese,Management  ,UG Degree,14.0,2.5,0.0,19.0,2.5,2.5,23.0,0.0,0.0,23.0,2.5,0.0,11.0,2.5,0.0,0.17857142857142858,0.0,0.13157894736842105,1.0,0.0,,0.10869565217391304,0.0,0.22727272727272727,0.0
Portuguese,Management  ,PG Taught,22.0,8.0,2.5,31.0,10.0,8.0,27.0,6.0,5.0,21.0,2.5,2.5,24.0,6.0,2.5,0.36363636363636365,0.3125,0.3225806451612903,0.8,0.2222222222222222,0.8333333333333334,0.11904761904761904,1.0,0.25,0.4166666666666667
Portuguese,Mathematics  ,UG Degree,2.5,2.5,0.0,8.0,2.5,0.0,5.0,2.5,0.0,2.5,0.0,0.0,6.0,2.5,0.0,1.0,0.0,0.3125,0.0,0.5,0.0,0.0,,0.4166666666666667,0.0
Portuguese,Mathematics  ,PG Taught,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,,0.0,,0.0,
Portuguese,Media and C.. ,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,0.0,0.0,5.0,2.5,2.5,0.0,,1.0,1.0,0.5,1.0,0.0,,0.5,1.0
Portuguese,Methodology ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,,,,,,,0.0,,0.0,
Portuguese,"Philosophy,  Logic and S.. ",UG Degree,9.0,2.5,0.0,13.0,2.5,2.5,9.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.2777777777777778,0.0,0.19230769230769232,1.0,0.2777777777777778,1.0,1.0,1.0,0.0,
Portuguese,"Philosophy,  Logic and S.. ",PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,2.5,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,
Portuguese,Psychological  and Behavio.. ,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.0,,,,1.0,0.0,0.0,,1.0,1.0
Portuguese,Psychological  and Behavio.. ,PG Taught,7.0,2.5,2.5,0.0,0.0,0.0,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,0.35714285714285715,1.0,,,1.0,0.0,0.0,,1.0,1.0
Portuguese,School of Pu.. ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,,,,0.0,,1.0,1.0,1.0,1.0
Portuguese,Social Policy  ,UG Degree,8.0,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,0.3125,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,
Portuguese,Social Policy  ,PG Taught,2.5,2.5,0.0,5.0,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,,,0.0,
Portuguese,Sociology  ,UG Degree,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,1.0,0.0,1.0,1.0,,,1.0,1.0,0.0,
Portuguese,Sociology  ,PG Taught,6.0,2.5,2.5,8.0,2.5,2.5,6.0,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,0.4166666666666667,1.0,0.3125,1.0,0.4166666666666667,1.0,1.0,0.0,0.5,1.0
Portuguese,Statistics  ,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,2.5,2.5,5.0,0.0,0.0,2.5,2.5,0.0,0.0,,0.0,,0.5,1.0,0.0,,1.0,0.0
Portuguese,Statistics  ,PG Taught,2.5,0.0,0.0,2.5,0.0,2.5,2.5,2.5,0.0,6.0,2.5,0.0,10.0,2.5,2.5,0.0,,0.0,inf,1.0,0.0,0.4166666666666667,0.0,0.25,1.0
Romanian,Accounting  ,UG Degree,12.0,2.5,0.0,11.0,0.0,0.0,11.0,0.0,0.0,10.0,2.5,2.5,14.0,2.5,2.5,0.20833333333333334,0.0,0.0,,0.0,,0.25,1.0,0.17857142857142858,1.0
Romanian,Accounting  ,PG Taught,2.5,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,0.0,0.0,,,
Romanian,Anthropology  ,UG Degree,2.5,0.0,0.0,5.0,2.5,2.5,2.5,0.0,0.0,6.0,2.5,0.0,2.5,0.0,0.0,0.0,,0.5,1.0,0.0,,0.4166666666666667,0.0,0.0,
Romanian,Anthropology  ,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,1.0,,,,
Romanian,Economic  History ,UG Degree,2.5,2.5,2.5,2.5,0.0,0.0,9.0,2.5,2.5,9.0,0.0,0.0,2.5,0.0,2.5,1.0,1.0,0.0,,0.2777777777777778,1.0,0.0,,0.0,inf
Romanian,Economic  History ,PG Taught,2.5,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,2.5,0.0,,,,0.0,,,,1.0,1.0
Romanian,Economics  ,UG Degree,24.0,0.0,0.0,33.0,2.5,0.0,27.0,2.5,2.5,29.0,2.5,2.5,20.0,0.0,0.0,0.0,,0.07575757575757576,0.0,0.09259259259259259,1.0,0.08620689655172414,1.0,0.0,
Romanian,Economics  ,PG Taught,2.5,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,5.0,2.5,0.0,6.0,2.5,0.0,0.0,,0.0,,1.0,1.0,0.5,0.0,0.4166666666666667,0.0
Romanian,European In.. ,PG Taught,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,9.0,7.0,2.5,2.5,2.5,0.0,0.35714285714285715,1.0,1.0,1.0,1.0,1.0,0.7777777777777778,0.35714285714285715,1.0,0.0
Romanian,Finance  ,UG Degree,7.0,0.0,0.0,10.0,2.5,2.5,10.0,0.0,0.0,6.0,2.5,0.0,8.0,0.0,0.0,0.0,,0.25,1.0,0.0,,0.4166666666666667,0.0,0.0,
Romanian,Finance  ,PG Taught,11.0,2.5,2.5,6.0,0.0,0.0,5.0,0.0,0.0,9.0,2.5,2.5,8.0,2.5,2.5,0.22727272727272727,1.0,0.0,,0.0,,0.2777777777777778,1.0,0.3125,1.0
Romanian,Gender Stud.. ,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,0.0,1.0,1.0,,,,,0.0,,1.0,0.0
