Nationality,EU,Department,Program,Applications 2019,Offers 2019,Entrances 2019,Applications 2020,Offers 2020,Entrances 2020,Applications 2021,Offers 2021,Entrances 2021,Applications 2022,Offers 2022,Entrances 2022,Applications 2023,Offers 2023,Entrances 2023,Salary Group
Estonian,Yes,Mathematics,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,High
Estonian,Yes,Mathematics,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,High
Estonian,Yes,Mathematics,UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,High
Estonian,Yes,Mathematics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,Mathematics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,Mathematics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,Media And Communications,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Media And Communications,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Media And Communications,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Media And Communications,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Media And Communications,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Media And Communications,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Media And Communications,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Methodology,PG Taught,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,"Philosophy, Logic And Scientific Method",UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Estonian,Yes,"Philosophy, Logic And Scientific Method",UG Degree,0.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Estonian,Yes,"Philosophy, Logic And Scientific Method",PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,Low
Estonian,Yes,"Philosophy, Logic And Scientific Method",PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,Low
Estonian,Yes,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Psychological And Behavioural Science,UG Degree,0.0,0.0,0.0,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Psychological And Behavioural Science,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Psychological And Behavioural Science,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Psychological And Behavioural Science,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Psychological And Behavioural Science,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Psychological And Behavioural Science,PG Taught,2.5,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Public Policy,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,
Estonian,Yes,Social Policy,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Social Policy,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Social Policy,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Social Policy,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Social Policy,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Sociology,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Sociology,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Sociology,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Sociology,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Sociology,UG Degree,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Sociology,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Sociology,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Sociology,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Sociology,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Sociology,PG Taught,0.0,0.0,0.0,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
Estonian,Yes,Statistics,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,High
Estonian,Yes,Statistics,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,High
Estonian,Yes,Statistics,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,High
Estonian,Yes,Statistics,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,High
Estonian,Yes,Statistics,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,High
Estonian,Yes,Statistics,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,High
Estonian,Yes,Statistics,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,High
Estonian,Yes,Statistics,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,High
Estonian,Yes,Statistics,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,High
Estonian,Yes,Statistics,UG Degree,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,High
Estonian,Yes,Statistics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,Statistics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,Statistics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,Statistics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,Statistics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,Statistics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,Statistics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,Statistics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,Statistics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Estonian,Yes,Statistics,PG Taught,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,High
Finnish,Yes,Accounting,UG Degree,2.5,0.0,0.0,6.0,0.0,0.0,2.5,0.0,0.0,6.0,0.0,0.0,2.5,0.0,0.0,High
Finnish,Yes,Accounting,UG Degree,2.5,0.0,0.0,6.0,0.0,0.0,2.5,0.0,0.0,6.0,0.0,0.0,2.5,0.0,0.0,High
Finnish,Yes,Accounting,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,High
Finnish,Yes,Accounting,PG Taught,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,High
Finnish,Yes,Anthropology,UG Degree,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,Low
Finnish,Yes,Anthropology,UG Degree,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,Low
Finnish,Yes,Anthropology,UG Degree,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,Low
Finnish,Yes,Anthropology,UG Degree,2.5,2.5,0.0,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,0.0,2.5,2.5,0.0,Low
Finnish,Yes,Anthropology,PG Taught,5.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,Low
Finnish,Yes,Anthropology,PG Taught,5.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,Low
Finnish,Yes,Anthropology,PG Taught,5.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,Low
Finnish,Yes,Anthropology,PG Taught,5.0,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,2.5,2.5,2.5,2.5,2.5,0.0,Low
Finnish,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,High
Finnish,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,High
Finnish,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,High
Finnish,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,High
Finnish,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,High
Finnish,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,High
Finnish,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,High
Finnish,Yes,Economic History,UG Degree,2.5,0.0,0.0,2.5,2.5,2.5,2.5,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,High
Finnish,Yes,Economic History,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,High
Finnish,Yes,Economic History,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,High
Finnish,Yes,Economic History,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,High
Finnish,Yes,Economic History,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,High
Finnish,Yes,Economic History,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,High
Finnish,Yes,Economic History,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,High
Finnish,Yes,Economic History,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,High
Finnish,Yes,Economic History,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,0.0,0.0,0.0,2.5,0.0,0.0,2.5,2.5,2.5,High
Finnish,Yes,Economics,UG Degree,10.0,2.5,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,2.5,0.0,0.0,High
Finnish,Yes,Economics,UG Degree,10.0,2.5,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,2.5,0.0,0.0,High
Finnish,Yes,Economics,UG Degree,10.0,2.5,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,2.5,0.0,0.0,High
Finnish,Yes,Economics,UG Degree,10.0,2.5,0.0,7.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,2.5,0.0,0.0,High
Finnish,Yes,Economics,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,High
Finnish,Yes,Economics,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,High
Finnish,Yes,Economics,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,High
Finnish,Yes,Economics,PG Taught,2.5,2.5,0.0,2.5,0.0,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,High
Finnish,Yes,European Institute,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,Low
Finnish,Yes,European Institute,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,Low
Finnish,Yes,European Institute,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,Low
Finnish,Yes,European Institute,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,Low
Finnish,Yes,European Institute,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,Low
Finnish,Yes,European Institute,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,Low
Finnish,Yes,European Institute,PG Taught,0.0,0.0,0.0,2.5,2.5,2.5,5.0,2.5,2.5,2.5,2.5,0.0,5.0,2.5,2.5,Low
Finnish,Yes,Finance,UG Degree,2.5,0.0,0.0,7.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,High
Finnish,Yes,Finance,UG Degree,2.5,0.0,0.0,7.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,High
Finnish,Yes,Finance,UG Degree,2.5,0.0,0.0,7.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,High
Finnish,Yes,Finance,UG Degree,2.5,0.0,0.0,7.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,High
Finnish,Yes,Finance,UG Degree,2.5,0.0,0.0,7.0,2.5,2.5,2.5,2.5,0.0,2.5,2.5,2.5,2.5,2.5,2.5,High
Finnish,Yes,Finance,PG Taught,10.0,5.0,2.5,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Finance,PG Taught,10.0,5.0,2.5,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Finance,PG Taught,10.0,5.0,2.5,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Finance,PG Taught,10.0,5.0,2.5,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Finance,PG Taught,10.0,5.0,2.5,2.5,2.5,0.0,2.5,0.0,0.0,6.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Gender Studies,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Gender Studies,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Gender Studies,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Gender Studies,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Gender Studies,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Gender Studies,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Gender Studies,PG Taught,2.5,2.5,0.0,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,UG Degree,2.5,0.0,0.0,2.5,0.0,0.0,5.0,0.0,0.0,2.5,0.0,0.0,2.5,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Geography And Environment,PG Taught,2.5,2.5,2.5,7.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,0.0,0.0,0.0,0.0,Low
Finnish,Yes,Government,UG Degree,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Government,UG Degree,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Government,UG Degree,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Government,UG Degree,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Government,UG Degree,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Government,UG Degree,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Government,UG Degree,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Government,UG Degree,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Government,UG Degree,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Government,UG Degree,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Government,UG Degree,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Government,UG Degree,6.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,8.0,2.5,0.0,6.0,2.5,2.5,High
Finnish,Yes,Government,PG Taught,5.0,2.5,2.5,2.5,0.0,0.0,5.0,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,High
